utc_iso,unix_t,range_km,fd_hz
01-Dec-2025 18:16:22,1764612982.09174,9138.65826773021,2916.66508616583
01-Dec-2025 18:16:22,1764612982.59174,9137.51381327596,2916.52862836254
01-Dec-2025 18:16:23,1764612983.09174,9136.36943845534,2916.39106935873
01-Dec-2025 18:16:23,1764612983.59174,9135.22523585656,2916.25242009417
01-Dec-2025 18:16:24,1764612984.09174,9134.08102178934,2916.11265795109
01-Dec-2025 18:16:24,1764612984.59174,9132.93698071918,2915.9718050267
01-Dec-2025 18:16:25,1764612985.09174,9131.79292901602,2915.82983837358
01-Dec-2025 18:16:25,1764612985.59174,9130.64905118887,2915.68678049334
01-Dec-2025 18:16:26,1764612986.09174,9129.50516363414,2915.54260808443
01-Dec-2025 18:16:26,1764612986.59174,9128.36135871441,2915.39733220629
01-Dec-2025 18:16:27,1764612987.09174,9127.21772897191,2915.25096442221
01-Dec-2025 18:16:27,1764612987.59174,9126.07409080939,2915.10348087413
01-Dec-2025 18:16:28,1764612988.09174,9124.93062860069,2914.95490490289
01-Dec-2025 18:16:28,1764612988.59174,9123.78715881028,2914.80521232029
01-Dec-2025 18:16:29,1764612989.09174,9122.64386585336,2914.65442687275
01-Dec-2025 18:16:29,1764612989.59174,9121.50056622198,2914.50252401724
01-Dec-2025 18:16:30,1764612990.09174,9120.35735223257,2914.34951543588
01-Dec-2025 18:16:30,1764612990.59174,9119.21431638008,2914.19541331678
01-Dec-2025 18:16:31,1764612991.09174,9118.07127516394,2914.04019255907
01-Dec-2025 18:16:31,1764612991.59174,9116.92841286262,2913.88387774977
01-Dec-2025 18:16:32,1764612992.09174,9115.78554603799,2913.72644345742
01-Dec-2025 18:16:32,1764612992.59174,9114.642859009,2913.56791467583
01-Dec-2025 18:16:33,1764612993.09174,9113.50016836615,2913.40826561798
01-Dec-2025 18:16:33,1764612993.59174,9112.35756637821,2913.24750858994
01-Dec-2025 18:16:34,1764612994.09174,9111.2151454913,2913.08565640597
01-Dec-2025 18:16:34,1764612994.59174,9110.07272230441,2912.92268271988
01-Dec-2025 18:16:35,1764612995.09174,9108.93048099754,2912.75861336743
01-Dec-2025 18:16:35,1764612995.59174,9107.78823823326,2912.59342167139
01-Dec-2025 18:16:36,1764612996.09174,9106.64617823141,2912.42713387556
01-Dec-2025 18:16:36,1764612996.59174,9105.50411768359,2912.25972294639
01-Dec-2025 18:16:37,1764612997.09174,9104.36214880958,2912.09120181524
01-Dec-2025 18:16:37,1764612997.59174,9103.22036400481,2911.92158392377
01-Dec-2025 18:16:38,1764612998.09174,9102.07857997152,2911.750841678
01-Dec-2025 18:16:38,1764612998.59174,9100.93698078752,2911.579002165
01-Dec-2025 18:16:39,1764612999.09174,9099.79538321978,2911.40603745927
01-Dec-2025 18:16:39,1764612999.59174,9098.653971385,2911.23197505712
01-Dec-2025 18:16:40,1764613000.09174,9097.51256208003,2911.05678667604
01-Dec-2025 18:16:40,1764613000.59174,9096.37133932349,2910.88050011928
01-Dec-2025 18:16:41,1764613001.09174,9095.2301199085,2910.70308672114
01-Dec-2025 18:16:41,1764613001.59174,9094.08899619385,2910.52456037345
01-Dec-2025 18:16:42,1764613002.09174,9092.94806030234,2910.34493517177
01-Dec-2025 18:16:42,1764613002.59174,9091.8071291081,2910.16418193985
01-Dec-2025 18:16:43,1764613003.09174,9090.66638665562,2909.98232945496
01-Dec-2025 18:16:43,1764613003.59174,9089.52564974813,2909.79934810543
01-Dec-2025 18:16:44,1764613004.09174,9088.38510239879,2909.61526702749
01-Dec-2025 18:16:44,1764613004.59174,9087.24456154497,2909.43005632926
01-Dec-2025 18:16:45,1764613005.09174,9086.10411928681,2909.24373037602
01-Dec-2025 18:16:45,1764613005.59174,9084.96386789793,2909.0563040484
01-Dec-2025 18:16:46,1764613006.09174,9083.82362432884,2908.86774689103
01-Dec-2025 18:16:46,1764613006.59174,9082.68357241213,2908.6780888606
01-Dec-2025 18:16:47,1764613007.09174,9081.54352916515,2908.48729916922
01-Dec-2025 18:16:47,1764613007.59174,9080.40367845675,2908.29540818554
01-Dec-2025 18:16:48,1764613008.09174,9079.26383733636,2908.10238476305
01-Dec-2025 18:16:48,1764613008.59174,9078.12409784955,2907.90824389652
01-Dec-2025 18:16:49,1764613009.09174,9076.98455221368,2907.71300109818
01-Dec-2025 18:16:49,1764613009.59174,9075.84501749385,2907.51662465685
01-Dec-2025 18:16:50,1764613010.09174,9074.70567740925,2907.31914578875
01-Dec-2025 18:16:50,1764613010.59174,9073.56634909268,2907.12053244969
01-Dec-2025 18:16:51,1764613011.09174,9072.42721629839,2906.92081626908
01-Dec-2025 18:16:51,1764613011.59174,9071.28809619263,2906.71996484342
01-Dec-2025 18:16:52,1764613012.09174,9070.14908076409,2906.51799379821
01-Dec-2025 18:16:52,1764613012.59174,9069.01026217208,2906.31491927856
01-Dec-2025 18:16:53,1764613013.09174,9067.87145759956,2906.11070831499
01-Dec-2025 18:16:53,1764613013.59174,9066.73285068343,2905.90539341247
01-Dec-2025 18:16:54,1764613014.09174,9065.59425857287,2905.69894118809
01-Dec-2025 18:16:54,1764613014.59174,9064.45586500651,2905.49138461447
01-Dec-2025 18:16:55,1764613015.09174,9063.31748723658,2905.28269000209
01-Dec-2025 18:16:55,1764613015.59174,9062.17921719301,2905.07287360837
01-Dec-2025 18:16:56,1764613016.09174,9061.04114697585,2904.86195221259
01-Dec-2025 18:16:56,1764613016.59174,9059.90309388894,2904.64989158459
01-Dec-2025 18:16:57,1764613017.09174,9058.76524144927,2904.43672549408
01-Dec-2025 18:16:57,1764613017.59174,9057.62740692811,2904.22241929631
01-Dec-2025 18:16:58,1764613018.09174,9056.48977394349,2904.00700723039
01-Dec-2025 18:16:58,1764613018.59174,9055.35215986995,2903.79045434467
01-Dec-2025 18:16:59,1764613019.09174,9054.21474812056,2903.57279510568
01-Dec-2025 18:16:59,1764613019.59174,9053.07735610594,2903.35399420059
01-Dec-2025 18:17:00,1764613020.09174,9051.94007588247,2903.13406886364
01-Dec-2025 18:17:00,1764613020.59174,9050.8029993009,2902.91303655595
01-Dec-2025 18:17:01,1764613021.09174,9049.66594375868,2902.69086136856
01-Dec-2025 18:17:01,1764613021.59174,9048.52909274851,2902.4675788094
01-Dec-2025 18:17:02,1764613022.09174,9047.39226377194,2902.24315266245
01-Dec-2025 18:17:02,1764613022.59174,9046.25564011647,2902.0176186626
01-Dec-2025 18:17:03,1764613023.09174,9045.11903932063,2901.79094023193
01-Dec-2025 18:17:03,1764613023.59174,9043.9825533777,2901.56313524094
01-Dec-2025 18:17:04,1764613024.09174,9042.84627407543,2901.33422178651
01-Dec-2025 18:17:04,1764613024.59174,9041.71001894024,2901.10416269309
01-Dec-2025 18:17:05,1764613025.09174,9040.57397140448,2900.87299479483
01-Dec-2025 18:17:05,1764613025.59174,9039.43794889688,2900.64068044422
01-Dec-2025 18:17:06,1764613026.09174,9038.30213477899,2900.40725681167
01-Dec-2025 18:17:06,1764613026.59174,9037.16634671997,2900.17268605198
01-Dec-2025 18:17:07,1764613027.09174,9036.03067644635,2899.93698650784
01-Dec-2025 18:17:07,1764613027.59174,9034.89521588353,2899.70017707847
01-Dec-2025 18:17:08,1764613028.09174,9033.75978262278,2899.46221926421
01-Dec-2025 18:17:08,1764613028.59174,9032.62455996508,2899.22315117351
01-Dec-2025 18:17:09,1764613029.09174,9031.48936547257,2898.98293388821
01-Dec-2025 18:17:09,1764613029.59174,9030.35438237447,2898.74160585342
01-Dec-2025 18:17:10,1764613030.09174,9029.21942847433,2898.49912795413
01-Dec-2025 18:17:10,1764613030.59174,9028.08459543302,2898.25551917032
01-Dec-2025 18:17:11,1764613031.09174,9026.94997510844,2898.01079904085
01-Dec-2025 18:17:11,1764613031.59174,9025.81538526209,2897.76492782221
01-Dec-2025 18:17:12,1764613032.09174,9024.68100895837,2897.51794481574
01-Dec-2025 18:17:12,1764613032.59174,9023.54666399844,2897.26980991415
01-Dec-2025 18:17:13,1764613033.09174,9022.41253344096,2897.02056281163
01-Dec-2025 18:17:13,1764613033.59174,9021.27843522795,2896.77016312111
01-Dec-2025 18:17:14,1764613034.09174,9020.14446095226,2896.518630461
01-Dec-2025 18:17:14,1764613034.59174,9019.01070240332,2896.26598501107
01-Dec-2025 18:17:15,1764613035.09174,9017.87697748232,2896.012185754
01-Dec-2025 18:17:15,1764613035.59174,9016.74346911487,2895.75727326939
01-Dec-2025 18:17:16,1764613036.09174,9015.60999524283,2895.50120617541
01-Dec-2025 18:17:16,1764613036.59174,9014.47673878532,2895.24402544551
01-Dec-2025 18:17:17,1764613037.09174,9013.34351782555,2894.98568941813
01-Dec-2025 18:17:17,1764613037.59174,9012.21051507461,2894.72623929139
01-Dec-2025 18:17:18,1764613038.09174,9011.07754869026,2894.46563306735
01-Dec-2025 18:17:18,1764613038.59174,9009.94471027703,2894.20389127221
01-Dec-2025 18:17:19,1764613039.09174,9008.81209143227,2893.94103482641
01-Dec-2025 18:17:19,1764613039.59174,9007.6795102415,2893.67702107128
01-Dec-2025 18:17:20,1764613040.09174,9006.54714948132,2893.41189226189
01-Dec-2025 18:17:20,1764613040.59174,9005.4148273793,2893.14560545992
01-Dec-2025 18:17:21,1764613041.09174,9004.28272650325,2892.87820314456
01-Dec-2025 18:17:21,1764613041.59174,9003.1506651563,2892.60964204068
01-Dec-2025 18:17:22,1764613042.09174,9002.01873487175,2892.33994331652
01-Dec-2025 18:17:22,1764613042.59174,9000.8870271737,2892.06912853533
01-Dec-2025 18:17:23,1764613043.09174,8999.75536029584,2891.79715375943
01-Dec-2025 18:17:23,1764613043.59174,8998.62391686766,2891.52406252777
01-Dec-2025 18:17:24,1764613044.09174,8997.49251526579,2891.24981062309
01-Dec-2025 18:17:24,1764613044.59174,8996.3613379101,2890.97444180788
01-Dec-2025 18:17:25,1764613045.09174,8995.23020325344,2890.69791152768
01-Dec-2025 18:17:25,1764613045.59174,8994.09920275548,2890.42024159385
01-Dec-2025 18:17:26,1764613046.09174,8992.96842786618,2890.14145421374
01-Dec-2025 18:17:26,1764613046.59174,8991.83769696984,2889.8615041683
01-Dec-2025 18:17:27,1764613047.09174,8990.70719254624,2889.58043628274
01-Dec-2025 18:17:27,1764613047.59174,8989.57673312374,2889.2982050586
01-Dec-2025 18:17:28,1764613048.09174,8988.44650097154,2889.01485554403
01-Dec-2025 18:17:28,1764613048.59174,8987.31631469522,2888.73034190291
01-Dec-2025 18:17:29,1764613049.09174,8986.18626567921,2888.44468659096
01-Dec-2025 18:17:29,1764613049.59174,8985.05644529747,2888.15791246079
01-Dec-2025 18:17:30,1764613050.09174,8983.92667208868,2887.86997300975
01-Dec-2025 18:17:30,1764613050.59174,8982.7971284458,2887.58091441011
01-Dec-2025 18:17:31,1764613051.09174,8981.6676328524,2887.29068970448
01-Dec-2025 18:17:31,1764613051.59174,8980.5383676237,2886.99934540448
01-Dec-2025 18:17:32,1764613052.09174,8979.40915148795,2886.70683436092
01-Dec-2025 18:17:32,1764613052.59174,8978.28007565308,2886.4131795871
01-Dec-2025 18:17:33,1764613053.09174,8977.15123151456,2886.11840466998
01-Dec-2025 18:17:33,1764613053.59174,8976.0224377696,2885.82246182129
01-Dec-2025 18:17:34,1764613054.09174,8974.89387655352,2885.52539841621
01-Dec-2025 18:17:34,1764613054.59174,8973.76536660924,2885.22716629859
01-Dec-2025 18:17:35,1764613055.09174,8972.63709006062,2884.92781324235
01-Dec-2025 18:17:35,1764613055.59174,8971.50886579595,2884.62729081203
01-Dec-2025 18:17:36,1764613056.09174,8970.38087572686,2884.3256470032
01-Dec-2025 18:17:36,1764613056.59174,8969.25293882151,2884.02283304194
01-Dec-2025 18:17:37,1764613057.09174,8968.12514628587,2883.71887286115
01-Dec-2025 18:17:37,1764613057.59174,8966.99758931285,2883.41379079259
01-Dec-2025 18:17:38,1764613058.09174,8965.87008680745,2883.1075373914
01-Dec-2025 18:17:38,1764613058.59174,8964.742820732,2882.8001617253
01-Dec-2025 18:17:39,1764613059.09174,8963.61561013818,2882.49161407033
01-Dec-2025 18:17:39,1764613059.59174,8962.48863677555,2882.18194371527
01-Dec-2025 18:17:40,1764613060.09174,8961.36171977649,2881.87110059733
01-Dec-2025 18:17:40,1764613060.59174,8960.23495026574,2881.55910929748
01-Dec-2025 18:17:41,1764613061.09174,8959.10841935452,2881.24599479661
01-Dec-2025 18:17:41,1764613061.59174,8957.98194611362,2880.93170635899
01-Dec-2025 18:17:42,1764613062.09174,8956.85571234065,2880.61629434844
01-Dec-2025 18:17:42,1764613062.59174,8955.72953725378,2880.29970775026
01-Dec-2025 18:17:43,1764613063.09174,8954.60360243705,2879.98199714871
01-Dec-2025 18:17:43,1764613063.59174,8953.47772719008,2879.66311118987
01-Dec-2025 18:17:44,1764613064.09174,8952.35200255562,2879.34307510411
01-Dec-2025 18:17:44,1764613064.59174,8951.22651956084,2879.02191452245
01-Dec-2025 18:17:45,1764613065.09174,8950.10109744625,2878.69957741623
01-Dec-2025 18:17:45,1764613065.59174,8948.97591784025,2878.37611544743
01-Dec-2025 18:17:46,1764613066.09174,8947.85080013197,2878.05147630863
01-Dec-2025 18:17:46,1764613066.59174,8946.72592573588,2877.72571188171
01-Dec-2025 18:17:47,1764613067.09174,8945.60111412317,2877.39876951959
01-Dec-2025 18:17:47,1764613067.59174,8944.47645625184,2877.07067510301
01-Dec-2025 18:17:48,1764613068.09174,8943.35204306348,2876.74145491431
01-Dec-2025 18:17:48,1764613068.59174,8942.2276939718,2876.41105562973
01-Dec-2025 18:17:49,1764613069.09174,8941.10359043316,2876.07953021176
01-Dec-2025 18:17:49,1764613069.59174,8939.97955201053,2875.74682505802
01-Dec-2025 18:17:50,1764613070.09174,8938.85575994529,2875.41299335018
01-Dec-2025 18:17:50,1764613070.59174,8937.73203388373,2875.07798114591
01-Dec-2025 18:17:51,1764613071.09174,8936.60855511627,2874.74184209066
01-Dec-2025 18:17:51,1764613071.59174,8935.48514324092,2874.40452177968
01-Dec-2025 18:17:52,1764613072.09174,8934.36188910401,2874.06604693142
01-Dec-2025 18:17:52,1764613072.59174,8933.23888363393,2873.72644475961
01-Dec-2025 18:17:53,1764613073.09174,8932.11594637277,2873.3856601799
01-Dec-2025 18:17:53,1764613073.59174,8930.99325858385,2873.04374786092
01-Dec-2025 18:17:54,1764613074.09174,8929.87064002509,2872.70065250114
01-Dec-2025 18:17:54,1764613074.59174,8928.74827181023,2872.35642904961
01-Dec-2025 18:17:55,1764613075.09174,8927.62597371587,2872.01102180264
01-Dec-2025 18:17:55,1764613075.59174,8926.50383650086,2871.66445813187
01-Dec-2025 18:17:56,1764613076.09174,8925.38195100285,2871.31676590539
01-Dec-2025 18:17:56,1764613076.59174,8924.26013694598,2870.96788873837
01-Dec-2025 18:17:57,1764613077.09174,8923.13857541276,2870.61788260503
01-Dec-2025 18:17:57,1764613077.59174,8922.01708637641,2870.26669093508
01-Dec-2025 18:17:58,1764613078.09174,8920.89585067036,2869.9143698896
01-Dec-2025 18:17:58,1764613078.59174,8919.77468835349,2869.56086255759
01-Dec-2025 18:17:59,1764613079.09174,8918.65369009401,2869.20619696483
01-Dec-2025 18:17:59,1764613079.59174,8917.5329465397,2868.85040154137
01-Dec-2025 18:18:00,1764613080.09174,8916.41227769784,2868.49341869336
01-Dec-2025 18:18:00,1764613080.59174,8915.29186443425,2868.13530567164
01-Dec-2025 18:18:01,1764613081.09174,8914.17152690781,2867.77600460412
01-Dec-2025 18:18:01,1764613081.59174,8913.05144576748,2867.41557295887
01-Dec-2025 18:18:02,1764613082.09174,8911.93144125835,2867.05395252267
01-Dec-2025 18:18:02,1764613082.59174,8910.81160395645,2866.69117197646
01-Dec-2025 18:18:03,1764613083.09174,8909.69202441703,2866.32726040646
01-Dec-2025 18:18:03,1764613083.59174,8908.57252283461,2865.96215891454
01-Dec-2025 18:18:04,1764613084.09174,8907.45327988865,2865.59592606151
01-Dec-2025 18:18:04,1764613084.59174,8906.33411592635,2865.22850267127
01-Dec-2025 18:18:05,1764613085.09174,8905.21521140915,2864.8599475211
01-Dec-2025 18:18:05,1764613085.59174,8904.09638677182,2864.49020109352
01-Dec-2025 18:18:06,1764613086.09174,8902.97773249645,2864.11929272569
01-Dec-2025 18:18:06,1764613086.59174,8901.85933904325,2863.7472521609
01-Dec-2025 18:18:07,1764613087.09174,8900.74102679898,2863.37401919509
01-Dec-2025 18:18:07,1764613087.59174,8899.62297625181,2862.99965370081
01-Dec-2025 18:18:08,1764613088.09174,8898.50500794146,2862.62409519606
01-Dec-2025 18:18:08,1764613088.59174,8897.38730213806,2862.24740376941
01-Dec-2025 18:18:09,1764613089.09174,8896.26967946949,2861.86951859705
01-Dec-2025 18:18:09,1764613089.59174,8895.15232021576,2861.49050020644
01-Dec-2025 18:18:10,1764613090.09174,8894.03504506076,2861.11028740034
01-Dec-2025 18:18:10,1764613090.59174,8892.91794426621,2860.72891026534
01-Dec-2025 18:18:11,1764613091.09174,8891.80110823201,2860.34639945488
01-Dec-2025 18:18:11,1764613091.59174,8890.6843576946,2859.96269317921
01-Dec-2025 18:18:12,1764613092.09174,8889.56787272865,2859.57785284009
01-Dec-2025 18:18:12,1764613092.59174,8888.45147415954,2859.19181630564
01-Dec-2025 18:18:13,1764613093.09174,8887.33534207043,2858.80464541754
01-Dec-2025 18:18:13,1764613093.59174,8886.21929734358,2858.41627766986
01-Dec-2025 18:18:14,1764613094.09174,8885.10343014249,2858.02674380697
01-Dec-2025 18:18:14,1764613094.59174,8883.9878307687,2857.63607514256
01-Dec-2025 18:18:15,1764613095.09174,8882.87232015766,2857.24420857682
01-Dec-2025 18:18:15,1764613095.59174,8881.75707818593,2856.85120682702
01-Dec-2025 18:18:16,1764613096.09174,8880.64192587877,2856.45700645088
01-Dec-2025 18:18:16,1764613096.59174,8879.52704315226,2856.06167063912
01-Dec-2025 18:18:17,1764613097.09174,8878.41225099313,2855.66513547762
01-Dec-2025 18:18:17,1764613097.59174,8877.29763956257,2855.2674324672
01-Dec-2025 18:18:18,1764613098.09174,8876.18329909324,2854.86859361516
01-Dec-2025 18:18:18,1764613098.59174,8875.0690505299,2854.46855431449
01-Dec-2025 18:18:19,1764613099.09174,8873.95507374049,2854.06737879517
01-Dec-2025 18:18:19,1764613099.59174,8872.84118992265,2853.66500227049
01-Dec-2025 18:18:20,1764613100.09174,8871.72757869193,2853.26148915179
01-Dec-2025 18:18:20,1764613100.59174,8870.61406133714,2852.85677430952
01-Dec-2025 18:18:21,1764613101.09174,8869.50072795035,2852.45088993815
01-Dec-2025 18:18:21,1764613101.59174,8868.38766846749,2852.04386851057
01-Dec-2025 18:18:22,1764613102.09174,8867.27470423433,2851.63564430124
01-Dec-2025 18:18:22,1764613102.59174,8866.16201484809,2851.22628279551
01-Dec-2025 18:18:23,1764613103.09174,8865.04942171408,2850.8157178923
01-Dec-2025 18:18:23,1764613103.59174,8863.93710424101,2850.40401532294
01-Dec-2025 18:18:24,1764613104.09174,8862.8248839264,2849.99110864327
01-Dec-2025 18:18:24,1764613104.59174,8861.71285075883,2849.57703070976
01-Dec-2025 18:18:25,1764613105.09174,8860.60109457037,2849.16181465722
01-Dec-2025 18:18:25,1764613105.59174,8859.48943691667,2848.74539344435
01-Dec-2025 18:18:26,1764613106.09174,8858.37805718558,2848.32783387894
01-Dec-2025 18:18:26,1764613106.59174,8857.26677699363,2847.90906854371
01-Dec-2025 18:18:27,1764613107.09174,8856.1557755391,2847.48916449188
01-Dec-2025 18:18:27,1764613107.59174,8855.04487453159,2847.06805396276
01-Dec-2025 18:18:28,1764613108.09174,8853.93425317314,2846.64580445419
01-Dec-2025 18:18:28,1764613108.59174,8852.82373323495,2846.22234782916
01-Dec-2025 18:18:29,1764613109.09174,8851.71340444146,2845.79771766348
01-Dec-2025 18:18:29,1764613109.59174,8850.60335664845,2845.37194811093
01-Dec-2025 18:18:30,1764613110.09174,8849.4934116877,2844.94497043623
01-Dec-2025 18:18:30,1764613110.59174,8848.38374854344,2844.51685301652
01-Dec-2025 18:18:31,1764613111.09174,8847.27418914136,2844.08752677278
01-Dec-2025 18:18:31,1764613111.59174,8846.16491246798,2843.65706052773
01-Dec-2025 18:18:32,1764613112.09174,8845.05574051138,2843.22538482546
01-Dec-2025 18:18:32,1764613112.59174,8843.94676288902,2842.79253390517
01-Dec-2025 18:18:33,1764613113.09174,8842.83806934778,2842.35854258594
01-Dec-2025 18:18:33,1764613113.59174,8841.72948193838,2841.92334081269
01-Dec-2025 18:18:34,1764613114.09174,8840.62117942677,2841.48699828819
01-Dec-2025 18:18:34,1764613114.59174,8839.51298395852,2841.04944461336
01-Dec-2025 18:18:35,1764613115.09174,8838.40507430112,2840.61074993771
01-Dec-2025 18:18:35,1764613115.59174,8837.29727266336,2840.17084348469
01-Dec-2025 18:18:36,1764613116.09174,8836.18966855345,2839.72976015772
01-Dec-2025 18:18:36,1764613116.59174,8835.08235160824,2839.28753544238
01-Dec-2025 18:18:37,1764613117.09174,8833.97514409977,2838.84409796157
01-Dec-2025 18:18:37,1764613117.59174,8832.86822457341,2838.39951874604
01-Dec-2025 18:18:38,1764613118.09174,8831.76141539745,2837.95372607455
01-Dec-2025 18:18:38,1764613118.59174,8830.65489514909,2837.50679145951
01-Dec-2025 18:18:39,1764613119.09174,8829.54848616531,2837.05864269968
01-Dec-2025 18:18:39,1764613119.59174,8828.4422779394,2836.60931546591
01-Dec-2025 18:18:40,1764613120.09174,8827.33636002743,2836.15884594522
01-Dec-2025 18:18:40,1764613120.59174,8826.2305547361,2835.70716123221
01-Dec-2025 18:18:41,1764613121.09174,8825.12504057729,2835.25433389212
01-Dec-2025 18:18:41,1764613121.59174,8824.01964008183,2834.80029081149
01-Dec-2025 18:18:42,1764613122.09174,8822.91453160111,2834.34510483374
01-Dec-2025 18:18:42,1764613122.59174,8821.80953769969,2833.88870243244
01-Dec-2025 18:18:43,1764613123.09174,8820.70474775844,2833.43111994558
01-Dec-2025 18:18:43,1764613123.59174,8819.60025121892,2832.97239422861
01-Dec-2025 18:18:44,1764613124.09174,8818.495870618,2832.5124510494
01-Dec-2025 18:18:44,1764613124.59174,8817.39178423791,2832.05136430595
01-Dec-2025 18:18:45,1764613125.09174,8816.28781487235,2831.58905959344
01-Dec-2025 18:18:45,1764613125.59174,8815.18414054715,2831.12561098439
01-Dec-2025 18:18:46,1764613126.09174,8814.08058415409,2830.66094372916
01-Dec-2025 18:18:46,1764613126.59174,8812.97732371651,2830.19513235036
01-Dec-2025 18:18:47,1764613127.09174,8811.87418219249,2829.7281017191
01-Dec-2025 18:18:47,1764613127.59174,8810.77124871948,2829.25988892837
01-Dec-2025 18:18:48,1764613128.09174,8809.66861255871,2828.79053165998
01-Dec-2025 18:18:48,1764613128.59174,8808.5660967373,2828.31995418134
01-Dec-2025 18:18:49,1764613129.09174,8807.46387904815,2827.8482318989
01-Dec-2025 18:18:49,1764613129.59174,8806.36178261761,2827.37528873505
01-Dec-2025 18:18:50,1764613130.09174,8805.2599852348,2826.90120054733
01-Dec-2025 18:18:50,1764613130.59174,8804.1583100941,2826.42589087865
01-Dec-2025 18:18:51,1764613131.09174,8803.05684621582,2825.94939749025
01-Dec-2025 18:18:51,1764613131.59174,8801.95568274312,2825.47175873443
01-Dec-2025 18:18:52,1764613132.09174,8800.85464294019,2824.99289754912
01-Dec-2025 18:18:52,1764613132.59174,8799.75390436385,2824.51289067666
01-Dec-2025 18:18:53,1764613133.09174,8798.65329037849,2824.03166070974
01-Dec-2025 18:18:53,1764613133.59174,8797.5529785354,2823.5492848426
01-Dec-2025 18:18:54,1764613134.09174,8796.45279226827,2823.06568528805
01-Dec-2025 18:18:54,1764613134.59174,8795.35282047935,2822.58090047683
01-Dec-2025 18:18:55,1764613135.09174,8794.25315219117,2822.09496943236
01-Dec-2025 18:18:55,1764613135.59174,8793.1536109096,2821.60781376175
01-Dec-2025 18:18:56,1764613136.09174,8792.05437395023,2821.11951154449
01-Dec-2025 18:18:56,1764613136.59174,8790.95526492059,2820.62998404241
01-Dec-2025 18:18:57,1764613137.09174,8789.85646112958,2820.13930978786
01-Dec-2025 18:18:57,1764613137.59174,8788.75778625453,2819.64740966216
01-Dec-2025 18:18:58,1764613138.09174,8787.65932907674,2819.15432276606
01-Dec-2025 18:18:58,1764613138.59174,8786.56117849738,2818.66008879538
01-Dec-2025 18:18:59,1764613139.09174,8785.46315826674,2818.16462802448
01-Dec-2025 18:18:59,1764613139.59174,8784.36544545664,2817.66801987208
01-Dec-2025 18:19:00,1764613140.09174,8783.26786392007,2817.17018426704
01-Dec-2025 18:19:00,1764613140.59174,8782.17059072106,2816.67120108204
01-Dec-2025 18:19:01,1764613141.09174,8781.07344978324,2816.17098986484
01-Dec-2025 18:19:01,1764613141.59174,8779.97652976613,2815.66959038749
01-Dec-2025 18:19:02,1764613142.09174,8778.87991944675,2815.16704301877
01-Dec-2025 18:19:02,1764613142.59174,8777.78344282403,2814.6632666988
01-Dec-2025 18:19:03,1764613143.09174,8776.68727672218,2814.15834218725
01-Dec-2025 18:19:03,1764613143.59174,8775.59124524331,2813.65218807836
01-Dec-2025 18:19:04,1764613144.09174,8774.49552526537,2813.14488565847
01-Dec-2025 18:19:04,1764613144.59174,8773.39994077421,2812.63635292517
01-Dec-2025 18:19:05,1764613145.09174,8772.304668639,2812.1266716203
01-Dec-2025 18:19:05,1764613145.59174,8771.20953307449,2811.61575953901
01-Dec-2025 18:19:06,1764613146.09174,8770.11462258061,2811.1036573176
01-Dec-2025 18:19:06,1764613146.59174,8769.02002577227,2810.59040619143
01-Dec-2025 18:19:07,1764613147.09174,8767.92556697306,2810.0759233827
01-Dec-2025 18:19:07,1764613147.59174,8766.83142271502,2809.56029141384
01-Dec-2025 18:19:08,1764613148.09174,8765.73741733193,2809.04342705244
01-Dec-2025 18:19:08,1764613148.59174,8764.64372740778,2808.52541334931
01-Dec-2025 18:19:09,1764613149.09174,8763.55017741237,2808.00616676231
01-Dec-2025 18:19:09,1764613149.59174,8762.45685571938,2807.48572860088
01-Dec-2025 18:19:10,1764613150.09174,8761.36385081578,2806.96414077548
01-Dec-2025 18:19:10,1764613150.59174,8760.27098728215,2806.44131917048
01-Dec-2025 18:19:11,1764613151.09174,8759.17844139371,2805.91734765302
01-Dec-2025 18:19:11,1764613151.59174,8758.08603774267,2805.39214165198
01-Dec-2025 18:19:12,1764613152.09174,8756.99395265553,2804.86578556466
01-Dec-2025 18:19:12,1764613152.59174,8755.90201086099,2804.33819451013
01-Dec-2025 18:19:13,1764613153.09174,8754.81030060395,2803.80941047158
01-Dec-2025 18:19:13,1764613153.59174,8753.71891024206,2803.27947603555
01-Dec-2025 18:19:14,1764613154.09174,8752.62766461597,2802.74830574682
01-Dec-2025 18:19:14,1764613154.59174,8751.53673974152,2802.2159848193
01-Dec-2025 18:19:15,1764613155.09174,8750.44596047197,2801.68242734128
01-Dec-2025 18:19:15,1764613155.59174,8749.3555028732,2801.14771905832
01-Dec-2025 18:19:16,1764613156.09174,8748.2651919357,2800.6117737489
01-Dec-2025 18:19:16,1764613156.59174,8747.175115775,2800.07463407128
01-Dec-2025 18:19:17,1764613157.09174,8746.08536261681,2799.53634328861
01-Dec-2025 18:19:17,1764613157.59174,8744.9957575654,2798.9968146045
01-Dec-2025 18:19:18,1764613158.09174,8743.90647637369,2798.45613458133
01-Dec-2025 18:19:18,1764613158.59174,8742.81734416015,2797.91421596543
01-Dec-2025 18:19:19,1764613159.09174,8741.7285367255,2797.37114585193
01-Dec-2025 18:19:19,1764613159.59174,8740.63987932657,2796.82683667756
01-Dec-2025 18:19:20,1764613160.09174,8739.55154753316,2796.28137573878
01-Dec-2025 18:19:20,1764613160.59174,8738.46336667862,2795.73467508834
